Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Fidelity (MAX_ERROR);Tolerancja_1.0;6;132;0.08042281672381264;0.283589168911319;0.9996011985440307;5.135112600647146
Fidelity (MAX_ERROR);Tolerancja_0.01;7;4835;7.525146421971798e-06;0.002743200033167796;0.009840288556875798;0.05455862920845674
Fidelity (MAX_ERROR);Tolerancja_0.1;7;3766;0.00048483633275513344;0.02201899935862512;0.09997032593517696;0.4379288447883276
Fidelity (MAX_ERROR);Tolerancja_1.0;7;1225;0.007779671150638715;0.08820244413075363;0.9993960595386286;1.7542302371046437
Fidelity (MAX_ERROR);Tolerancja_0.01;8;4745;6.950128088535529e-06;0.002636309558556341;0.009859688628246932;0.04233013750519601
Fidelity (MAX_ERROR);Tolerancja_0.1;8;3367;0.00034927601907153936;0.018688927713262186;0.09969050257345913;0.3000804201310375
Fidelity (MAX_ERROR);Tolerancja_1.0;8;492;0.008668394655560754;0.09310421395168295;0.9982548853476327;1.4949360427332008
Fidelity (MAX_ERROR);Tolerancja_0.01;9;4805;9.182584462724277e-06;0.003030277951397244;0.009888762866798295;0.0659125611366717
Fidelity (MAX_ERROR);Tolerancja_0.1;9;3896;0.0003155399749802046;0.01776344490745544;0.0993404855638973;0.3863784666752076
Fidelity (MAX_ERROR);Tolerancja_1.0;9;1264;0.006117048222843153;0.07821156067259592;0.9977857166017419;1.7012050898004216
Fidelity (MAX_ERROR);Tolerancja_0.01;10;4872;7.250335322261986e-06;0.0026926446706281144;0.009860124300465678;0.046743027739652214
Fidelity (MAX_ERROR);Tolerancja_0.1;10;3890;0.0005781369748818248;0.024044479093584557;0.0996992644221093;0.4174006936439687
Fidelity (MAX_ERROR);Tolerancja_1.0;10;214;0.07530966303968738;0.27442606115252133;0.9863947414003995;4.763905586526396
Fidelity (MAX_ERROR);Tolerancja_0.01;11;4811;5.6346917374952055e-06;0.002373750563453373;0.00991337060315356;0.04382310483320079
Fidelity (MAX_ERROR);Tolerancja_0.1;11;3328;0.000600129627570793;0.024497543296640847;0.09986742861078746;0.4522625184689735
